job_id,title,job_domain,company_name,company_url,city,work_mode,employment_type,salary_min,salary_max,is_negotiable,benefits,skills_raw,skills_standardized,experience_min_years,experience_max_years,experience_level,posted_date,deadline_date,source,industry
85,cao cấp quản lý dịch vụ vận hành core thẻ,Other,Ngân Hàng Thương Mại Cổ Phần Nam Á (Nam A Bank),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-thuong-mai-co-phan-nam-a-nam-a-bank.35A9D406.html,Hồ Chí Minh,,Full-time,10000000,16000000,0,[],['go'],['go'],3,5,Middle,14/08/2025,2025-10-10 00:00:00,CareViet,['Other']
86,devops engineer,DevOps,Ngân Hàng Thương Mại Cổ Phần Nam Á (Nam A Bank),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-thuong-mai-co-phan-nam-a-nam-a-bank.35A9D406.html,Hồ Chí Minh,,Full-time,10000000,16000000,0,[],[],[],2,4,Middle,14/08/2025,2025-10-10 00:00:00,CareViet,['IT/Software']
87,kiểm toán công nghệ thông tin,Other,Công Ty Tài Chính TNHH Một Thành Viên Quốc Tế Việt Nam JACCS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tai-chinh-tnhh-mot-thanh-vien-quoc-te-viet-nam-jaccs.35A60332.html,Hồ Chí Minh,,Full-time,15000000,20000000,0,"['Bảo hiểm', 'Đào tạo', 'Thưởng']",[],[],3,4,Middle,14/08/2025,31/08/2025,CareViet,['Other']
88,,Other,CÔNG TY TNHH AI PAY,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-ai-pay.35AA0A97.html,Hồ Chí Minh,,Full-time,35000000,40000000,0,[],[],[],3,5,Middle,14/08/2025,2025-08-09 00:00:00,CareViet,['Other']
89,hỗ trợ bảo trì hệ thống phần mềm,Other,Honda Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/honda-viet-nam.35A598F5.html,Vĩnh Phúc,Hybrid,Full-time,11000000,11000000,0,[],[],[],0,0,Intern,14/08/2025,30/08/2025,CareViet,['Other']
90,blockchain developer,Other,Công ty Cổ phần Tập đoàn Meey Land,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-meey-land.35A8A1C3.html,Hà Nội,,Full-time,25000000,40000000,0,[],"['java', 'javascript', 'html', 'css', 'react']","['java', 'javascript', 'html', 'css', 'react']",3,3,Middle,14/08/2025,31/08/2025,CareViet,['IT/Software']
91,chuyển đổi số lập trình viên cao cấp,Other,Tập Đoàn Tân Á Đại Thành,https://careerviet.vn/vi/nha-tuyen-dung/tap-doan-tan-a-dai-thanh.35A78A0B.html,Hà Nội,,Full-time,25000000,30000000,0,"['Phụ cấp', 'Cơ hội thăng tiến', 'Thưởng']",[],[],3,5,Middle,14/08/2025,2025-06-09 00:00:00,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
94,automation iot,Other,Masan Consumer,https://careerviet.vn/vi/nha-tuyen-dung/masan-consumer.35A4FED8.html,Bình Dương,,Full-time,0,0,1,[],[],[],5,15,Senior,14/08/2025,31/08/2025,CareViet,['Other']
95,data architect,Architecture,Công Ty Cổ Phần Tập Đoàn Đầu Tư Địa Ốc No Va,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-dau-tu-dia-oc-no-va.35A9CCE9.html,Hồ Chí Minh,,Full-time,0,0,1,['Đào tạo'],"['sql', 'go']","['sql', 'go']",10,12,Lead/Manager,14/08/2025,31/08/2025,CareViet,['IT/Software']
96,cao cấp kiến trúc doanh nghiệp enterprise architect,Architecture,Công Ty Cổ Phần Tập Đoàn Đầu Tư Địa Ốc No Va,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-dau-tu-dia-oc-no-va.35A9CCE9.html,Hồ Chí Minh,Hybrid,Full-time,0,0,1,['Đào tạo'],[],[],10,12,Lead/Manager,14/08/2025,31/08/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
102,pos,Other,CÔNG TY CỔ PHẦN CÔNG NGHỆ FINVIET,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-cong-nghe-finviet.35A7EF3E.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],5,10,Senior,14/08/2025,31/08/2025,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
104,phát triển phần mềm,Other,CÔNG TY TNHH POLYTEX FAR EASTERN (VIỆT NAM),https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-polytex-far-eastern-viet-nam.35A77138.html,Bình Dương,,Full-time,0,0,1,[],['go'],['go'],3,3,Middle,14/08/2025,2025-07-08 00:00:00,CareViet,['Other']
105,system administrator,Other,HEXAGON - CÔNG TY CỔ PHẦN THIẾT KẾ LỤC GIÁC,https://careerviet.vn/vi/nha-tuyen-dung/hexagon-cong-ty-co-phan-thiet-ke-luc-giac.35A9221C.html,Hà Nội,,Full-time,15000000,20000000,0,[],[],[],3,4,Middle,14/08/2025,13/09/2025,CareViet,['IT Support']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
107,flutter developer,Mobile,CÔNG TY CỔ PHẦN THƯƠNG MẠI & DỊCH VỤ MEDLATEC GROUP,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-thuong-mai-dich-vu-medlatec-group.35A76F5E.html,Hà Nội,,Full-time,16000000,25000000,0,[],[],[],3,5,Middle,14/08/2025,2025-05-09 00:00:00,CareViet,['IT/Software']
108,phát triển phần mềm odoo,Other,Công Ty Cổ Phần Quốc Tế Sơn Hà,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-quoc-te-son-ha.35A69C8E.html,Hà Nội,,Full-time,0,0,1,[],"['python', 'java', 'javascript', 'sql', 'html', 'css']","['python', 'java', 'javascript', 'sql', 'html', 'css']",1,3,Junior,14/08/2025,30/09/2025,CareViet,['Other']
109,middle game designer 3d mid core+,Other,Công ty Cổ phần Công nghệ Blue Ocean,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-cong-nghe-blue-ocean.35A94B37.html,Hồ Chí Minh,,Full-time,35000000,35000000,0,['Thưởng'],[],[],3,5,Middle,21/08/2025,30/09/2025,CareViet,['Other']
110,automation development iot,Other,Masan Consumer,https://careerviet.vn/vi/nha-tuyen-dung/masan-consumer.35A4FED8.html,Bình Dương,,Full-time,0,0,1,[],[],[],5,15,Senior,14/08/2025,31/10/2025,CareViet,['Other']
111,data architect,Architecture,Nova Service Group - Công ty Cổ phần Tập đoàn Nova Services,https://careerviet.vn/vi/nha-tuyen-dung/nova-service-group-cong-ty-co-phan-tap-doan-nova-services.35AA0C05.html,Hồ Chí Minh,,Full-time,0,0,1,['Đào tạo'],"['sql', 'go']","['sql', 'go']",10,12,Lead/Manager,14/08/2025,2025-07-09 00:00:00,CareViet,['IT/Software']
112,cao cấp kiến trúc doanh nghiệp enterprise architect,Architecture,Nova Service Group - Công ty Cổ phần Tập đoàn Nova Services,https://careerviet.vn/vi/nha-tuyen-dung/nova-service-group-cong-ty-co-phan-tap-doan-nova-services.35AA0C05.html,Hồ Chí Minh,Hybrid,Full-time,0,0,1,['Đào tạo'],[],[],10,12,Lead/Manager,14/08/2025,2025-07-09 00:00:00,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
114,dịch vụ service engineer,Other,CÔNG TY TNHH ELECTRONIC TRIPOD VIỆT NAM (CHÂU ĐỨC),https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-electronic-tripod-viet-nam-chau-duc.35A9E41C.html,Bà Rịa - Vũng Tàu,,Full-time,0,0,1,[],[],[],0,0,Intern,14/08/2025,2025-04-09 00:00:00,CareViet,['IT/Software']
115,system administrator,Other,Công Ty Cổ Phần Indefol Solar,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-indefol-solar.35A8E5E0.html,Hồ Chí Minh,,Full-time,15000000,15000000,0,[],[],[],4,4,Senior,14/08/2025,2025-07-09 00:00:00,CareViet,['IT Support']
116,triển khai phần mềm,Other,LacViet Computing Corporation,https://careerviet.vn/vi/nha-tuyen-dung/lacviet-computing-corporation.35A4F752.html,Hồ Chí Minh,,Full-time,12000000,20000000,0,['Đào tạo'],['sql'],['sql'],1,2,Junior,14/08/2025,2025-10-10 00:00:00,CareViet,['Other']
117,project manager,BA/PM/PO,LacViet Computing Corporation,https://careerviet.vn/vi/nha-tuyen-dung/lacviet-computing-corporation.35A4F752.html,Hồ Chí Minh,,Full-time,26000000,39000000,0,[],[],[],3,5,Middle,14/08/2025,30/09/2025,CareViet,['Other']
118,it,Other,"PEB STEEL BUILDINGS CO., LTD.",https://careerviet.vn/vi/nha-tuyen-dung/peb-steel-buildings-co-ltd.35A4FB18.html,Bà Rịa - Vũng Tàu,Remote,Full-time,0,0,1,['Work from home'],[],[],2,5,Middle,14/08/2025,16/09/2025,CareViet,['IT/Software']
119,nghiệp vụ nghiệp vụ thanh khoản,Other,Công ty TNHH Công nghệ Leeon,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghe-leeon.35A970F6.html,Hà Nội,,Full-time,0,0,1,[],[],[],1,1,Junior,14/08/2025,2025-11-09 00:00:00,CareViet,['Other']
120,it helpdesk,Other,Công ty TNHH Công nghệ Leeon,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghe-leeon.35A970F6.html,Hà Nội,On-site,Full-time,8000000,12000000,0,[],[],[],1,3,Junior,14/08/2025,2025-11-09 00:00:00,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
122,lập trình python odoo,Other,Công ty Cổ phần CANIFA,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-canifa.35A66CA5.html,Hà Nội,,Full-time,16000000,30000000,0,[],[],[],2,5,Middle,14/08/2025,30/09/2025,CareViet,['Other']
123,mlops engineer,DevOps,Công ty Cổ phần CANIFA,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-canifa.35A66CA5.html,Hà Nội,,Full-time,15000000,30000000,0,['Đào tạo'],[],[],1,5,Junior,14/08/2025,30/09/2025,CareViet,['IT/Software']
124,marketing data supervisor,Other,Cổ Phần Kết Nối Nhân Tài - Talentnet Corporation,https://careerviet.vn/vi/nha-tuyen-dung/co-phan-ket-noi-nhan-tai-talentnet-corporation.35A7CF61.html,Hồ Chí Minh,,Full-time,0,0,1,[],['go'],['go'],5,7,Senior,14/08/2025,30/09/2025,CareViet,['Sales/Marketing']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
126,giám sát tự động hóa plc scada kv. nghệ an,Other,Masan Consumer,https://careerviet.vn/vi/nha-tuyen-dung/masan-consumer.35A4FED8.html,Nghệ An,,Full-time,0,0,1,[],[],[],3,5,Middle,14/08/2025,30/09/2025,CareViet,['Other']
127,system administrator,Other,"HD SAISON Finance Co., Ltd",https://careerviet.vn/vi/nha-tuyen-dung/hd-saison-finance-co-ltd.35A6DA73.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],2,3,Middle,14/08/2025,14/09/2025,CareViet,['IT Support']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
131,sales digital solutions,Other,RICOH VIETNAM COMPANY LIMITED,https://careerviet.vn/vi/nha-tuyen-dung/ricoh-vietnam-company-limited.35A64F9F.html,Hồ Chí Minh,,Full-time,0,0,1,[],['go'],['go'],2,3,Middle,20/08/2025,19/09/2025,CareViet,['IT/Software']
132,it solutions architect,Architecture,"SCHAEFFLER VIETNAM CO., LTD",https://careerviet.vn/vi/nha-tuyen-dung/schaeffler-vietnam-co-ltd.35A55FA9.html,Đồng Nai,,Full-time,0,0,1,['Đào tạo'],"['java', 'sql', 'go', 'angular']","['java', 'sql', 'go', 'angular']",2,5,Middle,13/08/2025,17/09/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
134,qa engineer,QA/Testing,Ahamove,https://careerviet.vn/vi/nha-tuyen-dung/ahamove.35A85070.html,Hồ Chí Minh,,Full-time,0,0,1,[],['go'],['go'],0,0,Intern,20/08/2025,20/09/2025,CareViet,['IT/Software']
135,data engineer,Data,Ahamove,https://careerviet.vn/vi/nha-tuyen-dung/ahamove.35A85070.html,Hồ Chí Minh,,Full-time,0,0,1,[],"['python', 'java', 'sql', 'go']","['python', 'java', 'sql', 'go']",2,5,Middle,20/08/2025,20/09/2025,CareViet,['IT/Software']
136,it,Other,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MINITI VIỆT NAM,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thuong-mai-va-dich-vu-miniti-viet-nam.35A999CC.html,Hà Nội,,Full-time,0,0,1,[],"['c#', 'sql']","['c#', 'sql']",3,7,Middle,19/08/2025,19/09/2025,CareViet,['IT/Software']
137,manual tester,QA/Testing,Công ty CP Công nghệ giáo dục Trường học trực tuyến (ONSCHOOL),https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-cong-nghe-giao-duc-truong-hoc-truc-tuyen-onschool.35A8E14A.html,Hà Nội,,Full-time,12000000,15000000,0,"['Chăm sóc sức khỏe', 'Bảo hiểm', 'Phụ cấp', 'Thưởng']",[],[],1,3,Junior,20/08/2025,31/08/2025,CareViet,['Other']
138,web developer,Other,Công Ty TNHH Tập Đoàn Rita Võ,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tap-doan-rita-vo.35A56516.html,Hồ Chí Minh,,Full-time,12000000,17000000,0,[],"['python', 'java', 'javascript', 'sql', 'html', 'css', 'nodejs', 'react']","['python', 'java', 'javascript', 'sql', 'html', 'css', 'nodejs', 'react']",1,4,Junior,20/08/2025,20/09/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
140,triển khai phần mềm,Other,Công ty Cổ phần Đầu tư Thương mại Kỹ thuật A&T Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cỏ-phàn-dàu-tu-thuong-mại-ky-thuạt-a-t-viẹt-nam.35A859F6.html,Hà Nội,,Full-time,15000000,20000000,0,['Đào tạo'],[],[],2,3,Middle,20/08/2025,18/09/2025,CareViet,['Other']
141,network engineer,Other,Công Ty Cổ Phần Giải Pháp Thanh Toán Việt Nam (VNPAY),https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-giai-phap-thanh-toan-viet-nam-vnpay.35A794AD.html,Hà Nội,,Full-time,15000000,30000000,0,[],[],[],2,5,Middle,20/08/2025,18/09/2025,CareViet,['IT/Software']
142,software engineer,Software,MindX Technology School,https://careerviet.vn/vi/nha-tuyen-dung/mindx-technology-school.35A85A09.html,Hà Nội,,Full-time,15000000,15000000,0,[],"['go', 'nodejs', 'react']","['go', 'nodejs', 'react']",1,1,Junior,20/08/2025,18/09/2025,CareViet,['IT/Software']
143,product owner,BA/PM/PO,Công ty Cổ phần Tập đoàn Y Dược Vietlife,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-y-duoc-vietlife.35A84A4E.html,Hà Nội,,Full-time,25000000,35000000,0,[],[],[],3,5,Middle,20/08/2025,18/09/2025,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
145,điện tử viễn thông,Other,GTEL ICT,https://careerviet.vn/vi/nha-tuyen-dung/gtel-ict.35A94372.html,Hà Nội,,Full-time,0,0,1,[],[],[],1,1,Junior,13/08/2025,31/08/2025,CareViet,['Other']
146,system administrator,Other,Chương trình Học viện Công nghệ BKACAD,https://careerviet.vn/vi/nha-tuyen-dung/chuong-trinh-hoc-vien-cong-nghe-bkacad.35A8AC04.html,Hà Nội,,Full-time,20000000,60000000,0,"['Bảo hiểm', 'Đào tạo', 'Du lịch', 'Phụ cấp', 'Thưởng']",['go'],['go'],0,0,Intern,13/08/2025,30/08/2025,CareViet,['IT Support']
147,system administrator,Other,Chương trình Học viện Công nghệ BKACAD,https://careerviet.vn/vi/nha-tuyen-dung/chuong-trinh-hoc-vien-cong-nghe-bkacad.35A8AC04.html,Hà Nội,,Other,20000000,60000000,0,"['Bảo hiểm', 'Đào tạo', 'Du lịch', 'Phụ cấp', 'Thưởng']",['go'],['go'],0,0,Intern,13/08/2025,30/08/2025,CareViet,['IT Support']
148,automaiton test engineer,Other,Công ty Cổ phần Tập đoàn Meey Land,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-meey-land.35A8A1C3.html,Hà Nội,,Full-time,20000000,32000000,0,['Đào tạo'],[],[],3,3,Middle,13/08/2025,31/08/2025,CareViet,['IT/Software']
149,digital social marketing,Other,Công Ty TNHH Tư Vấn Kỹ Thuật Và Tin Học Thương Mại Viet C.A.D,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tu-van-ky-thuat-va-tin-hoc-thuong-mai-viet-c-a-d.35A50D36.html,Hồ Chí Minh,,Full-time,10000000,13000000,0,[],[],[],1,3,Junior,13/08/2025,31/08/2025,CareViet,['IT/Software']
150,business analyst,BA/PM/PO,Công Ty Tài Chính Mirae Asset (Việt Nam),https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tai-chinh-mirae-asset-viet-nam.35A6FD8E.html,Hồ Chí Minh,,Full-time,0,0,1,[],"['sql', 'go']","['sql', 'go']",3,8,Middle,13/08/2025,31/08/2025,CareViet,['Consulting']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
152,data engineer,Data,Công Ty Quản Lý Nợ Và Khai Thác Tài Sản - Ngân Hàng TMCP Quân Đội,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-quan-ly-no-va-khai-thac-tai-san-ngan-hang-tmcp-quan-doi.35A59298.html,Hà Nội,,Full-time,20800000,39000000,0,[],[],[],2,2,Middle,13/08/2025,31/08/2025,CareViet,['IT/Software']
153,công nghệ thị giác máy tính công nghệ thị giác máy tính .314,Other,Ngân Hàng TMCP Quân Đội,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-quan-doi.35A66D70.html,Hà Nội,,Full-time,0,0,1,[],[],[],5,5,Senior,13/08/2025,28/08/2025,CareViet,['Other']
154,it,Other,Công Ty TNHH Hạt Giống C.P Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-hat-giong-c-p-viet-nam.35A7A814.html,Đồng Nai,On-site,Full-time,8000000,12000000,0,[],[],[],1,2,Junior,13/08/2025,2025-01-10 00:00:00,CareViet,['IT/Software']
155,quản lý rủi ro công nghệ thông tin,Other,Ngân Hàng Thương Mại Cổ Phần Nam Á (Nam A Bank),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-thuong-mai-co-phan-nam-a-nam-a-bank.35A9D406.html,Hồ Chí Minh,,Full-time,0,0,1,[],['go'],['go'],3,5,Middle,13/08/2025,30/09/2025,CareViet,['Other']
156,service desk engineer,Other,CÔNG TY TNHH GIẢI PHÁP TRUYỀN THÔNG VÀ CÔNG NGHỆ FINANTAGED,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-giai-phap-truyen-thong-va-cong-nghe-finantaged.35A954C4.html,Hồ Chí Minh,,Full-time,13000000,18000000,0,[],[],[],1,3,Junior,13/08/2025,18/09/2025,CareViet,['IT/Software']
157,thiết kế,Other,CÔNG TY TNHH KPACK,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-kpack.35A9C4CC.html,Hồ Chí Minh,,Full-time,10000000,15000000,0,[],[],[],1,2,Junior,13/08/2025,2025-06-09 00:00:00,CareViet,['Other']
158,thiết kế,Other,CÔNG TY TNHH KPACK,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-kpack.35A9C4CC.html,Hồ Chí Minh,,Full-time,10000000,15000000,0,[],[],[],1,2,Junior,13/08/2025,2025-06-09 00:00:00,CareViet,['Other']
159,thiết kế,Other,CÔNG TY TNHH KPACK,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-kpack.35A9C4CC.html,Hồ Chí Minh,,Full-time,10000000,15000000,0,[],[],[],1,2,Junior,13/08/2025,2025-06-09 00:00:00,CareViet,['Other']
160,qa engineer,QA/Testing,Công ty Cố phần giải pháp công nghệ ITE,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-giai-phap-cong-nghe-ite.35A8B923.html,Hà Nội,,Full-time,10000000,15000000,0,[],[],[],1,1,Junior,13/08/2025,2025-06-09 00:00:00,CareViet,['IT/Software']
161,solution consultant software,Other,Công ty cổ phần CPM Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-cpm-viet-nam.35A71556.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],2,5,Middle,13/08/2025,2025-06-09 00:00:00,CareViet,['Consulting']
162,frontend developer,Frontend,CÔNG TY CỔ PHẦN GREEN SPEED,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-green-speed.35A8D72D.html,Bình Dương,,Full-time,12000000,20000000,0,[],['react'],['react'],1,3,Junior,13/08/2025,2025-06-09 00:00:00,CareViet,['IT/Software']
163,business intelligence analyst,Other,Công ty TNHH Minh Long I,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-minh-long-i.35A57D12.html,Bình Dương,,Full-time,0,0,1,[],[],[],4,6,Senior,13/08/2025,31/08/2025,CareViet,['Consulting']
164,ui/ux designer,Other,CÔNG TY TNHH CÔNG NGHỆ VÀ GIẢI PHÁP PHẦN MỀM CROSSIAN VIỆT NAM,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghe-va-giai-phap-phan-mem-crossian-viet-nam.35A9D7BD.html,Hà Nội,,Full-time,1040000000,1430000000,0,[],[],[],3,3,Middle,13/08/2025,18/08/2025,CareViet,['Other']
165,công nghệ blockchain,Other,Công ty Cổ phần Tập đoàn Meey Land,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-meey-land.35A8A1C3.html,Hà Nội,,Full-time,70000000,90000000,0,[],[],[],5,10,Senior,13/08/2025,30/10/2025,CareViet,['Other']
166,digital marketing social,Other,Công Ty TNHH Tư Vấn Kỹ Thuật Và Tin Học Thương Mại Viet C.A.D,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tu-van-ky-thuat-va-tin-hoc-thuong-mai-viet-c-a-d.35A50D36.html,Hồ Chí Minh,,Full-time,10000000,13000000,0,[],[],[],1,3,Junior,13/08/2025,31/08/2025,CareViet,['IT/Software']
167,it support engineer,Other,Adnovum Vietnam,https://careerviet.vn/vi/nha-tuyen-dung/adnovum-vietnam.35A9CAE0.html,Hồ Chí Minh,,Full-time,0,0,1,[],['go'],['go'],1,7,Junior,13/08/2025,30/08/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
173,giám sát camera,Other,Công Ty TNHH Tập Đoàn Rita Võ,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tap-doan-rita-vo.35A56516.html,Hồ Chí Minh,On-site,Full-time,8000000,10000000,0,[],[],[],0,0,Intern,13/08/2025,2025-04-09 00:00:00,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
176,công nghệ thông tin chấp nhận sinh viên mới ra trường,Other,Công ty Cổ Phần Sản Xuất Dịch Vụ và Thương Mại Phát Linh,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-san-xuat-dich-vu-va-thuong-mai-phat-linh.35A899EF.html,Hà Nội,On-site,Full-time,7000000,9000000,0,"['Bảo hiểm', 'Đào tạo', 'Du lịch', 'Cơ hội thăng tiến', 'Thưởng']",[],[],0,0,Intern,13/08/2025,30/09/2025,CareViet,['Other']
177,công nghệ thông tin,Other,Công ty Cổ Phần Sản Xuất Dịch Vụ và Thương Mại Phát Linh,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-san-xuat-dich-vu-va-thuong-mai-phat-linh.35A899EF.html,Hà Nội,On-site,Full-time,7000000,9000000,0,"['Bảo hiểm', 'Đào tạo', 'Du lịch', 'Cơ hội thăng tiến', 'Thưởng']",[],[],0,0,Intern,13/08/2025,30/09/2025,CareViet,['Other']
178,ui/ux designer,Other,CÔNG TY TNHH UNITED STATES NATIONAL COUNCIL,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-united-states-national-council.35A9D248.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],2,3,Middle,13/08/2025,15/09/2025,CareViet,['Other']
179,customer success,Other,Công Ty TNHH Thương Mại Dịch Vụ Xuất Nhập Khẩu The Vigo,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thuong-mai-dich-vu-xuat-nhap-khau-the-vigo.35A88DA1.html,Hồ Chí Minh,,Full-time,0,0,1,['Đào tạo'],['go'],['go'],3,3,Middle,13/08/2025,30/09/2025,CareViet,['Other']
180,product owner,BA/PM/PO,Ahamove,https://careerviet.vn/vi/nha-tuyen-dung/ahamove.35A85070.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],3,6,Middle,13/08/2025,13/09/2025,CareViet,['Other']
181,process quality assurance iso 27001,Other,Công ty Cổ phần Tập đoàn Meey Land,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-meey-land.35A8A1C3.html,Hà Nội,,Full-time,14000000,22000000,0,['Đào tạo'],[],[],2,2,Middle,13/08/2025,13/09/2025,CareViet,['IT/Software']
182,đảm bảo quy trình iso 27001,Other,Công ty Cổ phần Tập đoàn Meey Land,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-meey-land.35A8A1C3.html,Hà Nội,,Full-time,14000000,22000000,0,['Đào tạo'],[],[],2,2,Middle,13/08/2025,2025-12-09 00:00:00,CareViet,['Other']
183,phát triển automation tool trong cad,Other,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-transcosmos-viet-nam.35A74594.html,Hà Nội,,Full-time,10000000,15000000,0,"['Chăm sóc sức khỏe', 'Đào tạo', 'Phụ cấp', 'Thưởng']",[],[],1,2,Junior,13/08/2025,2025-05-09 00:00:00,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
188,it,Other,CÔNG TY TNHH SX-TM-DV TÂN TƯỜNG KHANG,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-sx-tm-dv-tan-tuong-khang.35A94009.html,Bình Dương,,Full-time,12000000,17000000,0,[],['sql'],['sql'],2,3,Middle,20/08/2025,13/09/2025,CareViet,['IT/Software']
