job_id,title,job_field,company,salary_max,salary_min,salary_negotiable,location_city,deadline,skills,industry,experience_min,experience_max,job_level,source
TCV0395,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN MAYCHA,0,0,1,Hồ Chí Minh,12/09/2025,"['Làm việc nhóm', 'Kiểm Tra Chất Lượng', 'Tuân Thủ Quy Trình', 'Đóng Gói Sản Phẩm', 'Sử Dụng Máy Móc Đóng Gói']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Bán lẻ - Hàng tiêu dùng - FMCG', 'Thực phẩm / Đồ uống', 'In ấn / Xuất bản']",4,4.0,Mid,TopCV
TCV0396,Quản trị và vận hành bảo mật,security,Trung Tâm Nghiên Cứu Và Phát Triển Mobifone - Tổng Công Ty Viễn Thông Mobifone,25000000,15000000,0,Hà Nội,31/12/2025,"['Phân Tích Rủi Ro Bảo Mật', 'Kiến Thức Về An Ninh Mạng', 'Kiến Thức Về Các Hệ Thống Mạng', 'Xử Lý Sự Cố Bảo Mật', 'Kiến Thức Về Các Hệ Điều Hành (windows, Linux)']","['Chuyên môn Quản trị và vận hành bảo mật', 'IT - Phần mềm', 'Nghỉ thứ 7', 'Tiếng Anh TOEIC 500', 'Từ 35 tuổi trở xuống']",1,1.0,Junior,TopCV
TCV0397,Product Owner/Product Manager,infra,Công ty cổ phần Công nghệ Sapo,30000000,20000000,0,Hà Nội,13/09/2025,"['Quản Lý Sản Phẩm', 'phân tích yêu cầu', 'Quản Lý Backlog', 'Xây Dựng Roadmap Sản Phẩm', 'Ưu Tiên Hóa Các Tính Năng']","['Chuyên môn Product Owner/Product Manager', 'IT - Phần mềm', 'IT - Phần cứng và máy tính', 'Nghỉ thứ 7']",2,2.0,Manager,TopCV
TCV0398,Fullstack Developer,developer,CÔNG TY TNHH CÔNG NGHỆ INNOMIZE,0,0,1,Hồ Chí Minh,12/09/2025,"['Java', 'Javascript', 'NodeJS', 'Cloud', 'Good English', 'Docker, K8S, CI/CD', 'API', 'Cloud Computing (aws, Azure, Gcp)', 'Docker Và Kubernetes']","['Chuyên môn Fullstack Developer', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Nghỉ thứ 7']",5,,Mid,TopCV
TCV0399,Chuyên viên IT Security,security,CÔNG TY TNHH PENTASECURITY VINA,15000000,11000000,0,Hà Nội,13/09/2025,"['phân tích log', 'Kiến Thức Về Hệ Điều Hành (windows, Linux)', 'Sử Dụng Siem (security Information And Event Management)', 'Kiến Thức Về Mạng (tcp Ip, Dns, Http)', 'Phát Hiện Xâm Nhập (ids Ips)']","['Chuyên môn Chuyên viên IT Security', 'An ninh mạng']",1,1.0,Mid,TopCV
TCV0400,Công nghệ thông tin khác,other,CÔNG TY CỔ PHẦN CÔNG NGHỆ ICEO,18000000,10000000,0,Hà Nội,13/09/2025,"['Kiến Thức Về Ai Ml', 'Giải quyết vấn đề', 'Giao Tiếp Kỹ Thuật', 'Phân tích dữ liệu', 'Lập Trình (python)']",['Chuyên môn Công nghệ thông tin khác'],1,1.0,Junior,TopCV
TCV0401,Kinh doanh phần mềm,sales,CÔNG TY CỔ PHẦN GIẢI PHÁP TỰ ĐỘNG HÓA KỸ THUẬT VIỆT NAM (AES VIỆT NAM),50000000,30000000,0,Hà Nội,13/09/2025,"['Xây dựng mối quan hệ', 'Quản Lý Dự Án', 'Kỹ Năng Giao Tiếp Và Đàm Phán', 'Lập Kế Hoạch Và Chiến Lược Kinh Doanh', 'Phân Tích Thị Trường Và Khách Hàng']","['Chuyên môn Kinh doanh phần mềm', 'Direct Sales', 'B2B', 'Có hỗ trợ Data']",3,3.0,Junior,TopCV
TCV0402,Network Engineer,developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ GIẢI PHÁP THI THIÊN,18000000,12000000,0,Hồ Chí Minh,12/09/2025,"['Kiến Thức Về Bảo Mật Thông Tin', 'Giải Quyết Sự Cố Hệ Thống', 'Cấu Hình Thiết Bị Mạng (router, Switch, Firewall)', 'Triển Khai Hệ Thống Mạng', 'Quản Lý Hệ Thống Server (windows, Linux)', 'MCSA', 'CCNA']","['Chuyên môn Network Engineer', 'Tiếng Anh Đọc hiểu']",2,2.0,Junior,TopCV
TCV0403,Game Design,developer,CÔNG TY CỔ PHẦN SUN.STUDIO,0,0,1,Hồ Chí Minh,31/10/2025,"['Thiết Kế Game', 'Kiểm Thử Game', 'Lập Trình Game (ít Nhất 1 Ngôn Ngữ)', 'Cân Bằng Game', 'Thiết Kế Level Cốt Truyện']","['Chuyên môn Game Design', 'Game', 'Nghỉ thứ 7']",0,1.0,Intern,TopCV
TCV0404,Thiết kế đồ họa (Graphic Design),design,Công ty TNHH Phân Phối Phát Việt,22000000,17000000,0,Hà Nội,12/09/2025,,['Chuyên môn Thiết kế đồ họa (Graphic Design)'],5,5.0,Mid,TopCV
TCV0405,Thiết kế đồ họa (Graphic Design),design,CÔNG TY TNHH IZ HOME,13000000,10000000,0,Hà Nội,11/09/2025,"['Adobe Photoshop', 'Adobe Illustrator', 'Tư duy sáng tạo', 'Thiết kế đồ họa', 'Typography']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Nghỉ thứ 7']",1,1.0,Junior,TopCV
TCV0406,Software Engineer,developer,CÔNG TY TNHH CÔNG NGHỆ RIKAI,0,0,1,Hà Nội,11/09/2025,"['Quản Lý Dự Án', 'Lãnh Đạo Nhóm', 'Giao tiếp', 'Giải quyết vấn đề', 'Ra Quyết Định']","['Chuyên môn Software Engineer', 'Nghỉ thứ 7']",5,,Mid,TopCV
TCV0407,Chief Information Officer (CIO),infra,Công ty Cổ phần Tập đoàn Karofi,156000000,78000000,0,Hà Nội,11/09/2025,"['Lãnh đạo', 'Quản Lý Dự Án', 'Quản Lý Đội Nhóm', 'Phân Tích Nghiệp Vụ', 'Phát Triển Phần Mềm']","['Chuyên môn Chief Information Officer (CIO)', 'IT - Phần mềm', 'Tiếng Anh Giao tiếp thành thạo', 'Tuổi 35 - 50']",5,,Mid,TopCV
TCV0408,Game Developer,developer,SonatGame Studio,13000000,13000000,0,Hà Nội,27/09/2025,"['Problem-solving', 'Version Control (git)', 'C# Programming', 'Unity Game Engine', 'Game Design Principles']","['Chuyên môn Game Developer', 'Game', 'IT - Phần mềm', 'Nghỉ thứ 7']",0,1.0,Intern,TopCV
TCV0409,Thiết kế đồ họa (Graphic Design),design,Công ty TNHH Phân Phối Phát Việt,17000000,14000000,0,Hà Nội,12/09/2025,"['Thiết kế đồ họa', 'Khả Năng Sáng Tạo Và Tư Duy Hình Ảnh Tốt', 'Hiểu Biết Về Xu Hướng Thiết Kế Hiện Đại', 'Sử Dụng Thành Thạo Phần Mềm Thiết Kế (photoshop, Illustrator, Indesign)', 'Kỹ Năng Phối Màu Và Bố Cục']",['Chuyên môn Thiết kế đồ họa (Graphic Design)'],2,2.0,Junior,TopCV
TCV0410,Business Analyst (Phân tích nghiệp vụ),data,Công ty Cổ phần 1OFFICE,18000000,10000000,0,Hà Nội,11/09/2025,"['Phân Tích Nghiệp Vụ', 'Thu Thập Yêu Cầu', 'Mô Hình Hóa Quy Trình', 'Giao tiếp']","['Chuyên môn Business Analyst (Phân tích nghiệp vụ)', 'Nghỉ thứ 7']",1,1.0,Junior,TopCV
TCV0411,Technical Leader,infra,Công Ty TNHH Thương Mại & Xuất Nhập Khẩu Nhất Lâm,15000000,11000000,0,Hồ Chí Minh,11/09/2025,"['Kiến Thức Về Hệ Điều Hành (windows, Linux)', 'Khả Năng Xử Lý Sự Cố', 'Kiến Thức Về Mạng Máy Tính (tcp Ip, Dns, Dhcp)', 'Kỹ Năng Giám Sát Hệ Thống', 'Kỹ Năng Khắc Phục Sự Cố Phần Cứng Và Phần Mềm']","['Chuyên môn Technical Leader', 'IT - Phần cứng và máy tính', 'IT - Phần mềm']",1,1.0,Lead,TopCV
TCV0412,System Administrator,infra,Công Ty Cổ Phần VCCorp,40000000,11000000,0,Hà Nội,11/09/2025,"['Git', 'Quản Trị Hệ Thống Lưu Trữ', 'Quản Trị Hệ Thống Lưu Trữ (storage)']",['Chuyên môn System Administrator'],1,1.0,Junior,TopCV
TCV0413,IT Helpdesk/IT support,support,CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ CÔNG NGHỆ SAO VIỆT,0,0,1,Hà Nội,20/09/2025,"['Giải quyết vấn đề', 'Khắc Phục Sự Cố Máy Tính', 'Kiến Thức Về Phần Cứng Máy Tính', 'Kiến Thức Về Mạng Máy Tính', 'Kiến Thức Về Hệ Điều Hành Windows Và Hoặc Macos']","['Chuyên môn IT Helpdesk/IT support', 'IT - Phần cứng và máy tính']",1,1.0,Junior,TopCV
TCV0414,IT Project Manager,infra,Công Ty TNHH WORLDCRAFT LOGISTICS,14000000,10000000,0,Khánh Hoà,11/09/2025,"['Kỹ năng giải quyết vấn đề', 'Khả Năng Làm Việc Nhóm', 'Khả Năng Quản Lý Thời Gian Hiệu Quả', 'Sử Dụng Thành Thạo Các Phần Mềm Văn Phòng (word, Excel, Powerpoint)', 'Kiến Thức Về Máy Tính Và Phần Mềm Cơ Bản', 'Tiếng Anh Giao Tiếp Tốt (ưu Tiên)', 'Khả Năng Tìm Kiếm Thông Tin Và Giải Quyết Vấn Đề Một Cách Độc Lập', 'Tiếng Anh Giao tiếp tốt', 'Kỹ Năng Phân Tích Dữ Liệu', 'Kinh Nghiệm Làm Việc Với Các Hệ Thống Quản Lý Cơ Sở Dữ Liệu (sql, Nosql)']","['Chuyên môn IT Project Manager', 'IT - Phần mềm', 'Marketing / Quảng cáo', 'Logistic / Vận tải', 'Nghỉ thứ 7', 'Tuổi 25 - 30']",2,2.0,Manager,TopCV
TCV0415,Thiết kế đồ họa (Graphic Design),design,Công ty CP Beta Media,0,0,1,Hà Nội,12/09/2025,"['Photoshop', 'AI', 'Adobe Illustrator', 'Thiết kế đồ họa', 'Adobe Premiere']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Nghỉ thứ 7']",0,1.0,Intern,TopCV
TCV0416,Data Labeling (Gán nhãn dữ liệu),data,Titan DMS,0,0,1,Hồ Chí Minh,11/09/2025,"['Nhập Liệu', 'Tốc Độ Đánh Máy Nhanh', 'Độ Chính Xác Cao', 'Kiểm Tra Dữ Liệu', 'Sử Dụng Thành Thạo Excel', 'Kỹ Năng Phân Tích Dữ Liệu Cơ Bản', 'Kinh Nghiệm Làm Việc Với Hệ Thống Quản Lý Dữ Liệu (dbms)', 'Kỹ Năng Sử Dụng Các Công Cụ Nhập Liệu Nâng Cao']","['Chuyên môn Data Labeling (Gán nhãn dữ liệu)', 'IT - Phần mềm', 'Kế toán', 'Ngân hàng', 'Nghỉ thứ 7']",4,4.0,Mid,TopCV
TCV0417,Kinh doanh phần mềm,sales,Công ty cổ phần Công nghệ Sapo,0,0,1,Bình Dương,11/09/2025,,"['Chuyên môn Kinh doanh phần mềm', 'Direct Sales', 'Online Sales', 'Telesales', 'B2C', 'B2B', 'Thương mại điện tử', 'Thực phẩm / Đồ uống', 'Nhà hàng / Khách sạn']",0,0.0,Intern,TopCV
TCV0418,IT Helpdesk/IT support,support,CÔNG TY CỔ PHẦN FIVE-STAR E-LEARNING,10000000,8000000,0,Hà Nội,11/09/2025,"['Khắc Phục Sự Cố Phần Cứng', 'Khắc Phục Sự Cố Phần Mềm', 'Kiến Thức Về Hệ Điều Hành Windows Và Macos', 'Hỗ Trợ Kỹ Thuật Máy Tính', 'Quản Trị Mạng Cơ Bản']","['Chuyên môn IT Helpdesk/IT support', 'IT - Phần cứng và máy tính', 'Điện / Điện tử / Điện lạnh']",1,1.0,Junior,TopCV
TCV0419,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN DỊCH VỤ BẤT ĐỘNG SẢN ĐẤT XANH,22000000,18000000,0,Hồ Chí Minh,11/09/2025,"['Thiết kế đồ họa', 'Dựng Video', 'Sử Dụng Thành Thạo Các Phần Mềm Thiết Kế (adobe Photoshop, Illustrator, Premiere, After Effects)', 'Kỹ Năng Quay Phim, Chụp Ảnh', 'Biên tập Video']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Nghỉ thứ 7', 'Tuổi 26 - 33']",3,3.0,Junior,TopCV
TCV0420,Product Owner/Product Manager,infra,CHI NHÁNH AROBID - CÔNG TY CỔ PHẦN TẦM NHÌN MỚI,30000000,20000000,0,Hồ Chí Minh,10/09/2025,"['Communication', 'Stakeholder Management', 'Agile Methodologies', 'Prioritization', 'Product Backlog Management']","['Chuyên môn Product Owner/Product Manager', 'IT - Phần mềm', 'Thương mại điện tử', 'Nghỉ thứ 7']",3,3.0,Manager,TopCV
TCV0421,System Administrator,infra,Công ty TNHH TM & XNK Nhất Lâm,20000000,15000000,0,Hà Nội,10/09/2025,"['SAP ERP', 'Vận Hành Hệ Thống', 'Phân Tích Nghiệp Vụ', 'Hỗ Trợ Người Dùng', 'Khắc phục sự cố']","['Chuyên môn System Administrator', 'IT - Phần mềm', 'IT - Phần cứng và máy tính']",2,2.0,Junior,TopCV
TCV0422,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN THỰC PHẨM XUXIFARM,0,0,1,Hồ Chí Minh,10/09/2025,"['Adobe Photoshop', 'Adobe Illustrator', 'Tư duy sáng tạo', 'Thiết kế đồ họa', 'Typography']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Bán lẻ - Hàng tiêu dùng - FMCG', 'Thực phẩm / Đồ uống']",5,,Mid,TopCV
TCV0423,IT Consultant,business,CÔNG TY CỔ PHẦN DỊCH  VỤ CÔNG NGHỆ TIN HỌC HPT,0,0,1,Hồ Chí Minh,10/09/2025,"['Kỹ năng giao tiếp', 'kỹ năng thuyết trình', 'Kỹ năng giải quyết vấn đề', 'Kiến Thức Về Sản Phẩm Dịch Vụ', 'Kỹ Năng Phân Tích Yêu Cầu']","['Chuyên môn IT Consultant', 'IT - Phần cứng và máy tính', 'IT - Phần mềm']",1,1.0,Junior,TopCV
TCV0424,Sales IT Phần mềm khác,sales,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ TRIPLAYZ,4000000,2000000,0,Hà Nội,10/09/2025,"['Ba', 'Tư Duy Phân Tích', 'Nghiên Cứu Thị Trường', 'Thu Thập Và Xử Lý Dữ Liệu', 'Sử Dụng Excel Google Sheets', 'Giao tiếp', 'Sử Dụng Sql', 'Tiếng Anh tốt', 'Khả Năng Học Hỏi Nhanh']","['Chuyên môn Sales IT Phần mềm khác', 'Direct Sales', 'B2B', 'IT - Phần mềm', 'Thương mại điện tử', 'Tài chính', 'Tuổi 22 - 25']",0,0.0,Intern,TopCV
TCV0425,Manual Tester,tester,Công ty cổ phần công nghệ và giải pháp y tế,12000000,7000000,0,Hà Nội,10/09/2025,"['Kiến Thức Về Quy Trình Kiểm Thử Phần Mềm', 'Kỹ Năng Viết Test Case', 'Kỹ Năng Thực Hiện Test Case', 'Kỹ Năng Báo Cáo Lỗi (bug Report)', 'Kỹ Năng Phân Tích Và Đánh Giá Kết Quả Kiểm Thử']",['Chuyên môn Manual Tester'],2,2.0,Junior,TopCV
TCV0426,Bán hàng kỹ thuật IT,other,CÔNG TY TNHH GITS,0,0,1,Hà Nội,30/09/2025,"['Kỹ năng xây dựng mối quan hệ', 'Kỹ Năng Đàm Phán Và Thương Lượng', 'Kỹ Năng Phân Tích Thị Trường', 'Kỹ Năng Lập Kế Hoạch Và Quản Lý Dự Án', 'Tiếng Hàn Lưu Loát (nghe, Nói, Đọc, Viết)']","['Chuyên môn Bán hàng kỹ thuật IT', 'Online Sales', 'Direct Sales', 'B2B', 'Có hỗ trợ Data', 'Nghỉ thứ 7']",0,1.0,Intern,TopCV
TCV0427,Kinh doanh phần mềm,sales,Công ty TNHH Quản trị số Fastdo,25000000,10000000,0,Hà Nội,10/09/2025,"['Thuyết trình', 'Xây dựng mối quan hệ', 'Đàm phán', 'Giao tiếp', 'Bán Hàng']","['Chuyên môn Kinh doanh phần mềm', 'B2B', 'Nghỉ thứ 7']",0,1.0,Intern,TopCV
TCV0428,Thiết kế đồ họa (Graphic Design),design,CHANCHANNOODLE,0,0,1,Hồ Chí Minh,10/09/2025,"['Adobe Photoshop', 'Adobe Illustrator', 'Thiết kế đồ họa', 'Tư duy sáng tạo', 'Typography']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo', 'Thiết kế / Kiến trúc', 'Nhà hàng / Khách sạn']",1,1.0,Junior,TopCV
TCV0429,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN FOREST MUSIC GROUP,12000000,10000000,0,Hà Nội,11/09/2025,"['Kỹ Năng Tạo Ảnh Bằng Ai (midjourney, Dall E 2, Stable Diffusion,...)', 'Tư Duy Hình Ảnh', 'Sáng tạo']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Nghỉ thứ 7']",1,1.0,Junior,TopCV
TCV0430,khác,other,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPBASE,8000000,3000000,0,Hà Nội,09/09/2025,"['CSS', 'Git', 'HTML', 'Javascript', 'Debugging']","['Chuyên môn khác', 'IT - Phần mềm', 'Thương mại điện tử', 'Nghỉ thứ 7']",0,0.0,Intern,TopCV
TCV0431,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN GỌN WELLNESS,13000000,11000000,0,Hồ Chí Minh,10/09/2025,"['Adobe Photoshop', 'Adobe Illustrator', 'Thiết kế đồ họa', 'Tư duy sáng tạo', 'Typography']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Bán lẻ - Hàng tiêu dùng - FMCG', 'Chăm sóc sức khỏe / Làm đẹp', 'Tuổi 20 - 30']",2,2.0,Junior,TopCV
TCV0432,Kinh doanh phần mềm,sales,CÔNG TY TNHH GPWEBMEDIA,0,0,1,Đà Nẵng,31/12/2025,"['Kỹ năng giao tiếp', 'Kỹ năng đàm phán', 'Kỹ năng Thuyết phục', 'kỹ năng quản lý thời gian', 'Kỹ Năng Tìm Kiếm Khách Hàng Tiềm Năng (lead Generation)', 'Kinh Nghiệm Làm Việc Trong Lĩnh Vực Tương Tự']","['Chuyên môn Kinh doanh phần mềm', 'Telesales', 'B2B', 'Marketing / Quảng cáo', 'Có hỗ trợ Data', 'Làm tại nhà', 'Phát âm chuẩn', 'Tuổi 18 - 40']",0,0.0,Intern,TopCV
TCV0433,Thiết kế đồ họa (Graphic Design),design,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ LÊ MÂY,15000000,12000000,0,Hồ Chí Minh,11/09/2025,"['Thiết kế đồ họa', 'Quản Lý Dự Án', 'Adobe Creative Suite (photoshop, Illustrator, Indesign)', 'Kiến Thức Về Màu Sắc Và Bố Cục', 'Kỹ Năng Giao Tiếp Và Trình Bày']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Bán lẻ - Hàng tiêu dùng - FMCG']",2,2.0,Junior,TopCV
TCV0434,Fullstack Developer,developer,CÔNG TY TNHH DAOUKIWOOM INNOVATION,40000000,40000000,0,Hồ Chí Minh,18/09/2025,"['CSS', 'Git', 'HTML', 'Java', 'Javascript', 'Spring Boot', 'Responsive Design', 'Java']","['Chuyên môn Fullstack Developer', 'Tài chính', 'IT - Phần mềm', 'Nghỉ thứ 7', 'Tuổi 26 - 30']",3,3.0,Junior,TopCV
TCV0435,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN TẬP ĐOÀN PHÚ SƠN,16000000,13000000,0,Hà Nội,08/09/2025,"['Photoshop', 'Sáng tạo', 'Tư Duy Thẩm Mỹ', 'Chụp Ảnh']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo', 'Mỹ thuật / Nghệ thuật / Điện ảnh', 'Công nghệ kỹ thuật']",2,2.0,Junior,TopCV
TCV0436,IT Helpdesk/IT support,support,Công ty Cổ phần Thế Giới Số (DIGIWORLD),20000000,15000000,0,Hồ Chí Minh,12/09/2025,"['Giải Quyết Sự Cố (troubleshooting): Khả Năng Phân Tích Và Giải Quyết Vấn Đề Nhanh Chóng, Hiệu Quả', 'Quản Trị Hệ Thống Mạng (networking): Tcp Ip, Routing, Switching, Firewall', 'Quản Trị Hệ Điều Hành (os): Windows Server, Linux (centos, Ubuntu, ...)', 'Quản Trị Cơ Sở Dữ Liệu (database): Sql Server, Mysql, Postgresql (tùy Thuộc Yêu Cầu Cụ Thể)', 'An Ninh Mạng (cybersecurity): Kiến Thức Về Các Mối Đe Dọa, Biện Pháp Phòng Ngừa Và Ứng Phó Sự Cố']","['Chuyên môn IT Helpdesk/IT support', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Nghỉ thứ 7', 'Tuổi 25 - 35']",3,3.0,Junior,TopCV
TCV0437,"Bảo trì, sửa chữa khác",other,CÔNG TY CỔ PHẦN DƯỢC PHẨM 3/2 - Nhà máy Sản xuất Dược phẩm GMP EU Long Hậu,11000000,9000000,0,"Long An, Hồ Chí Minh",30/09/2025,"['IT Helpdesk', 'Quản Lý Công Việc', 'Công Nghệ Thông Tin', 'Quản Trị Mạng', 'IT  Phần cứng']","['Chuyên môn Bảo trì, sửa chữa khác', 'Công nghệ kỹ thuật']",2,2.0,Junior,TopCV
TCV0438,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN TRUYỀN THÔNG KOG,10000000,8000000,0,Hà Nội,10/09/2025,"['Illustrator', 'Photoshop', 'Adobe Photoshop']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo']",0,1.0,Intern,TopCV
TCV0439,IT Project Manager,infra,Công ty Cổ Phần An Ninh Mạng THD,0,0,1,Hồ Chí Minh,30/09/2025,"['Làm việc nhóm', 'Quản lý thời gian', 'Phân tích vấn đề', 'Giải quyết vấn đề', 'kỹ năng tổ chức', 'Giao tiếp hiệu quả', 'Cam Kết Với Công Việc', 'Soạn Thảo Báo Cáo', 'Quản Lý Rủi Ro Cơ Bản', 'Kỹ năng đàm phán', 'Kỹ Năng Lập Kế Hoạch', 'Ngoại Ngữ (tiếng Anh)', 'Thành Thạo Microsoft Office (word, Excel, Powerpoint)', 'Kỹ Năng Giám Sát Tiến Độ']","['Chuyên môn IT Project Manager', 'An ninh mạng', 'IT - Phần mềm']",0,0.0,Manager,TopCV
TCV0440,Process Quality Assurance (PQA),tester,NashTech,0,0,1,Hà Nội,07/09/2025,"['Kỹ năng giao tiếp', 'Kỹ năng giải quyết vấn đề', 'Kỹ năng làm việc nhóm', 'Kiến Thức Về Quy Trình Sản Xuất', 'Kỹ Năng Phân Tích Quy Trình']","['Chuyên môn Process Quality Assurance (PQA)', 'IT - Phần mềm', 'Nghỉ thứ 7']",1,1.0,Junior,TopCV
TCV0441,Business Analyst (Phân tích nghiệp vụ),data,"TECHVIFY SOFTWARE., JSC",40000000,40000000,0,Hà Nội,30/09/2025,,"['Chuyên môn Business Analyst (Phân tích nghiệp vụ)', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV0442,DevOps Engineer,developer,"TECHVIFY SOFTWARE., JSC",0,0,1,Hà Nội,15/09/2025,,"['Chuyên môn DevOps Engineer', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV0443,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN TRUYỀN THÔNG DU LỊCH VIỆT,12000000,10000000,0,Hồ Chí Minh,31/10/2025,"['Illustrator', 'Photoshop', 'AI', 'Thiết kế đồ họa', 'Thiết Kế', 'Thiết kế đồ họa', 'Truyền Thông Quảng Cáo']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc']",3,3.0,Junior,TopCV
TCV0444,Thiết kế đồ họa (Graphic Design),design,CÔNG TY TNHH GIẢI PHÁP TỐT - GFT,13500000,8000000,0,Hồ Chí Minh,07/09/2025,"['Thiết Kế Ux', 'Thiết Kế Ui', 'Nghiên Cứu Người Dùng', 'Wireframing', 'Prototyping']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Nghỉ thứ 7']",1,1.0,Junior,TopCV
TCV0445,Game Design,developer,Công ty Cổ phần Gapu,10000000,8000000,0,Hà Nội,31/10/2025,"['khả năng làm việc độc lập và theo nhóm', 'Kỹ Năng Vẽ 2d Xuất Sắc', 'Hiểu Biết Về Nguyên Tắc Thiết Kế (composition, Color Theory, Perspective)', 'Khả Năng Tạo Ra Các Tác Phẩm Nghệ Thuật Chất Lượng Cao', 'Thành Thạo Phần Mềm Đồ Họa (photoshop, Illustrator, Clip Studio Paint, Krita, V.v.)', 'Game Artist', 'Kinh Nghiệm Làm Việc Với Engine Game (unity, Unreal Engine)', 'Kỹ Năng Hoạt Hình 2d (animation)']","['Chuyên môn Game Design', 'Game', 'Thiết kế / Kiến trúc']",1,1.0,Junior,TopCV
TCV0446,Sales IT Phần mềm khác,sales,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ NINA,4000000,4000000,0,Hồ Chí Minh,08/09/2025,,"['Chuyên môn Sales IT Phần mềm khác', 'B2B', 'B2C', 'Thương mại điện tử', 'Marketing / Quảng cáo', 'IT - Phần mềm', 'Có hỗ trợ Data']",0,0.0,Intern,TopCV
