job_id,job_url,source,title,title_clean,job_level_from_title,job_role,job_level,job_level_source,job_field,job_field_source,company,company_norm,locations,location_primary,location,work_type,work_type_detail,salary,salary_min,salary_max,salary_currency,salary_period,salary_min_vnd,salary_max_vnd,salary_is_negotiable,fx_rate_used,posted_datetime,posted_date,industry_list,industry,industry_source,job_domain,skills,skills_count
itv_00496,https://itviec.com/it-jobs?job_selected=dong-da-hn-pqa-quan-ly-chat-luong-process-quality-neos-viet-nam-0932,itv,"(Đống Đa, HN) PQA Quản Lý Chất Lượng (Process Quality)","(Đống Đa, HN) PQA Quản Lý Chất Lượng (Process Quality)",Unspecified,Others,Unknown,title_inferred,Unspecified,unspecified,Neos Việt Nam,neosvitnam,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,"500 - 1,000 USD",500.0,1000.0,USD,month,13195000.0,26390000.0,False,FX:USD=26390,2025-08-18 12:27:01,2025-08-18,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""Pqa"", ""Json"", ""Jira"", ""Iso"", ""27001"", ""Qa"", ""Qc""]",7
itv_00497,https://itviec.com/it-jobs?job_selected=senior-automation-test-engineer-elca-0708,itv,Senior Automation Test Engineer,Senior Automation Test Engineer,Senior,Tester,Senior,title_inferred,Tester,source_field,ELCA,elca,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Hybrid,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-18 12:27:06,2025-08-18,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""Automation"", ""Test"", ""Database"", ""Playwright"", ""Selenium"", ""English"", ""Tester""]",7
itv_00498,https://itviec.com/it-jobs?job_selected=backend-engineer-ai-project-airr-labs-3332,itv,Backend Engineer (AI Project),Backend Developer,Unspecified,AI/ML,Unknown,title_inferred,Developer,source_field,AIRR Labs,airrlabs,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Unspecified,,"1,000 - 4,000 USD",1000.0,4000.0,USD,month,26390000.0,105560000.0,False,FX:USD=26390,2025-08-18 12:27:12,2025-08-18,"[""E-commerce"", ""IT Services / Software""]",E-commerce,job_domain/title/skills/company,"[""E-commerce""]","[""Go"", ""SQL"", ""Java"", ""Python"", ""English"", ""Ai""]",6
itv_00499,https://itviec.com/it-jobs?job_selected=senior-ui-ux-designer-vinit-5420,itv,Senior UI/UX Designer,UI/UX Designer,Senior,Others,Senior,title_inferred,Unspecified,unspecified,Vinit,vinit,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-18 12:27:27,2025-08-18,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""Ui-Ux"", ""Figma"", ""English"", ""Product"", ""Design"", ""Business"", ""Analysis"", ""Tester""]",8
itv_00500,https://itviec.com/it-jobs?job_selected=senior-mobile-engineer-flutter-one-mount-group-1704,itv,Senior Mobile Engineer (Flutter),Mobile Developer,Senior,Developer,Senior,title_inferred,Developer,source_field,One Mount Group,onemountgroup,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,"1,000 - 2,500 USD",1000.0,2500.0,USD,month,26390000.0,65975000.0,False,FX:USD=26390,2025-08-18 12:27:33,2025-08-18,"[""Banking"", ""E-commerce"", ""Real Estate / Construction"", ""IT Services / Software""]",Banking,job_domain/title/skills/company,"[""Banking""]","[""Flutter Android Ios Api Ci"", ""Cd Git""]",2
itv_00501,https://itviec.com/it-jobs?job_selected=qa-engineer-automation-manual-hrs-group-5925,itv,QA Engineer (Automation/ Manual),QA Engineer / Tester,Unspecified,Tester,Unknown,title_inferred,Tester,source_field,HRS Group,hrsgroup,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Hybrid,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-18 12:27:38,2025-08-18,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""Playwright"", ""Tester"", ""English"", ""Automation"", ""Test"", ""Selenium""]",6
itv_00502,https://itviec.com/it-jobs?job_selected=remote-senior-python-backend-engineer-franca-ai-inc-2628,itv,Remote - Senior Python Backend Engineer,Backend Developer,Senior,Developer,Senior,title_inferred,Developer,source_field,"Franca AI, Inc.",francaaiinc,"[""Unspecified""]",Unspecified,Unspecified,Remote,,"1,500 - 4,000 USD",1500.0,4000.0,USD,month,39585000.0,105560000.0,False,FX:USD=26390,2025-08-17 12:27:44,2025-08-17,"[""IT Services / Software""]",IT Services / Software,job_domain/title/skills/company,[],"[""Python"", ""JavaScript"", ""Generative"", ""Ai"", ""GCP"", ""MongoDB"", ""Node.js""]",7
itv_00503,https://itviec.com/it-jobs?job_selected=vht-embedded-software-engineer-linux-c-viettel-group-5041,itv,"VHT - Embedded Software Engineer (Linux, C++)",Embedded Engineer,Unspecified,Developer,Unknown,title_inferred,Developer,source_field,Viettel Group,viettelgroup,"[""Hà Nội"", ""TP. Hồ Chí Minh""]",Hà Nội,Hà Nội | TP. Hồ Chí Minh,Unspecified,,"650 - 2,200 USD",650.0,2200.0,USD,month,17153500.0,58058000.0,False,FX:USD=26390,2025-08-17 12:27:51,2025-08-17,"[""Telecommunications"", ""IT Services / Software""]",Telecommunications,job_domain/title/skills/company,"[""Embedded""]","[""Embedded"", ""Language"", ""C++"", ""Linux""]",4
itv_00504,https://itviec.com/it-jobs?job_selected=apa-tech-mid-level-full-stack-developer-apa-tech-5710,itv,[APA Tech] Mid-level Full Stack Developer,Fullstack Developer,Middle,Developer,Mid,title_inferred,Developer,source_field,APA Tech,apatech,"[""Đà Nẵng""]",Đà Nẵng,Đà Nẵng,Unspecified,,Up to 30m,,30000000.0,VND,month,,30000000.0,False,FX:VND=1.0,2025-08-17 12:27:57,2025-08-17,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""Nodejs Ci"", ""Cd Strapi Aws Agile""]",2
itv_00505,https://itviec.com/it-jobs?job_selected=front-end-engineer-lead-reactjs-nextjs-money-forward-vietnam-co-ltd-5026,itv,Front-end Engineer Lead (ReactJS/ NextJS),Frontend Developer,Senior,Developer,Senior,title_inferred,Developer,source_field,"MONEY Forward Vietnam Co.,Ltd",moneyforwardvietnamcoltd,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-17 12:28:03,2025-08-17,"[""IT Services / Software""]",IT Services / Software,job_domain/title/skills/company,[],"[""React"", ""Next.js"", ""English""]",3
itv_00506,https://itviec.com/it-jobs?job_selected=senior-devops-engineer-cloud-aws-tymex-1752,itv,"Senior DevOps Engineer (Cloud, AWS)",DevOps Engineer,Senior,DevOps,Senior,title_inferred,DevOps,source_field,Tymex,tymex,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Hybrid,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-17 12:28:09,2025-08-17,"[""Banking""]",Banking,job_domain/title/skills/company,"[""Banking""]","[""Devops Python Java Ci"", ""Cd Cloud Aws""]",2
itv_00507,https://itviec.com/it-jobs?job_selected=qa-lead-english-skylab-1243,itv,QA Lead (English),QA Engineer / Tester,Senior,Tester,Senior,title_inferred,Tester,title,Skylab,skylab,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-17 12:28:15,2025-08-17,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""Qa"", ""Qc"", ""Leadership"", ""Automation"", ""Test""]",5
itv_00508,https://itviec.com/it-jobs?job_selected=senior-qa-automation-engineer-aperia-solutions-vietnam-co-ltd-0748,itv,Senior QA Automation Engineer,QA Engineer / Tester,Senior,Tester,Senior,title_inferred,Tester,source_field,Aperia Solutions Vietnam Co Ltd,aperiasolutionsvietnamcoltd,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Hybrid,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-17 12:28:20,2025-08-17,"[""IT Services / Software""]",IT Services / Software,job_domain/title/skills/company,[],"[""Playwright"", ""TypeScript"", ""Selenium"", ""English"", ""Automation"", ""Test""]",6
itv_00509,https://itviec.com/it-jobs?job_selected=devops-engineer-panasonic-vietnam-group-panasonic-r-d-center-vietnam-prdcv-5940,itv,DevOps Engineer,DevOps Engineer,Unspecified,DevOps,Unknown,title_inferred,DevOps,source_field,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (Prdcv),panasonicvietnamgrouppanasonicrdcentervietnamprdcv,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-17 12:28:26,2025-08-17,"[""Manufacturing"", ""Consulting / Outsourcing"", ""IT Services / Software""]",Manufacturing,job_domain/title/skills/company,"[""Manufacturing""]","[""Devops"", ""PostgreSQL"", ""Azure""]",3
itv_00510,https://itviec.com/it-jobs?job_selected=cv-cvc-cvcc-van-hanh-ha-tang-ngan-hang-tmcp-loc-phat-viet-nam-lpbank-4645,itv,CV Vận hành hạ tầng (System Architecture/DevOps/Linux),DevOps Engineer,Unspecified,DevOps,Unknown,title_inferred,Developer,source_field,Ngân Hàng TMCP Lộc Phát Việt Nam Lpbank,ngnhngtmcplcphtvitnamlpbank,"[""Hà Nội"", ""TP. Hồ Chí Minh""]",Hà Nội,Hà Nội | TP. Hồ Chí Minh,Unspecified,,"1,000 - 2,000 USD",1000.0,2000.0,USD,month,26390000.0,52780000.0,False,FX:USD=26390,2025-08-17 12:28:32,2025-08-17,"[""Banking""]",Banking,job_domain/title/skills/company,"[""Banking""]","[""Linux"", ""Devops"", ""Database"", ""Networking"", ""System"", ""Architecture"", ""Windows""]",7
itv_00511,https://itviec.com/it-jobs?job_selected=sr-software-developer-3d-engineering-sign-on-bonus-simpson-strong-tie-vietnam-2745,itv,Sr Software Developer (3D Engineering) – Sign On Bonus,Software Engineer / Developer,Senior,Developer,Senior,title_inferred,Developer,source_field,Simpson Strong-Tie Vietnam,simpsonstrongtievietnam,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Hybrid,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:28:38,2025-08-16,"[""Manufacturing"", ""Gaming"", ""IT Services / Software""]",Manufacturing,job_domain/title/skills/company,"[""Manufacturing""]","[""Unity"", ""Blazor"", "".NET"", ""Core"", ""English""]",5
itv_00512,https://itviec.com/it-jobs?job_selected=senior-leader-tester-panasonic-vietnam-group-panasonic-r-d-center-vietnam-prdcv-2419,itv,Senior/Leader Tester,QA Engineer / Tester,Manager,Tester,Manager,title_inferred,Tester,source_field,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (Prdcv),panasonicvietnamgrouppanasonicrdcentervietnamprdcv,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:28:44,2025-08-16,"[""Manufacturing"", ""Consulting / Outsourcing"", ""Semiconductor / Electronics"", ""IT Services / Software""]",Manufacturing,job_domain/title/skills/company,"[""Manufacturing""]","[""Tester"", ""Strategy"", ""Planning"", ""Automation"", ""Test"", ""Business"", ""Analysis"", ""Mvc"", ""Database""]",9
itv_00513,https://itviec.com/it-jobs?job_selected=brse-project-leader-japanese-speaking-panasonic-vietnam-group-panasonic-r-d-center-vietnam-prdcv-2242,itv,BrSE/ Project Leader (Japanese speaking),IT Manager/Director,Manager,Others,Manager,title_inferred,Developer,source_field,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (Prdcv),panasonicvietnamgrouppanasonicrdcentervietnamprdcv,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:28:51,2025-08-16,"[""Manufacturing"", ""Consulting / Outsourcing"", ""Semiconductor / Electronics"", ""IT Services / Software""]",Manufacturing,job_domain/title/skills/company,"[""Manufacturing""]","[""Bridge"", ""Engineer"", ""Web"", ""Api"", ""Business"", ""Analysis"", ""Japanese"", ""Mobile"", ""Apps"", ""Project"", ""Management""]",11
itv_00514,https://itviec.com/it-jobs?job_selected=scrum-master-japanese-speaking-panasonic-vietnam-group-panasonic-r-d-center-vietnam-prdcv-3411,itv,Scrum Master (Japanese speaking),PM/BA,Unspecified,PM/BA,Unknown,title_inferred,PM/BA,source_field,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (Prdcv),panasonicvietnamgrouppanasonicrdcentervietnamprdcv,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:28:57,2025-08-16,"[""Manufacturing"", ""Consulting / Outsourcing"", ""IT Services / Software""]",Manufacturing,job_domain/title/skills/company,"[""Manufacturing""]","[""Scrum"", ""Japanese"", ""Agile""]",3
itv_00515,https://itviec.com/it-jobs?job_selected=ai-integration-specialist-devops-python-nodejs-k-m-holdings-3335,itv,"AI Integration Specialist (DevOps, Python/NodeJS)",DevOps Engineer,Senior,DevOps,Senior,title_inferred,AI/ML,source_field,K&M Holdings,kmholdings,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,Up-to 1600$ plus benefit,1600.0,1600.0,USD,month,42224000.0,42224000.0,False,FX:USD=26390,2025-08-16 12:29:03,2025-08-16,"[""Telecommunications"", ""Consulting / Outsourcing"", ""IT Services / Software""]",Telecommunications,job_domain/title/skills/company,[],"[""Ai"", ""Node.js"", ""Python"", ""AWS"", ""Cloud"", ""Devops""]",6
itv_00516,https://itviec.com/it-jobs?job_selected=associate-data-engineering-manager-vnggames-5023,itv,Associate Data Engineering Manager,IT Manager/Director,Manager,Data,Manager,title_inferred,Data,source_field,Vnggames,vnggames,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:29:10,2025-08-16,[],IT Services / Software,fallback,[],"[""Spark"", ""Hadoop""]",2
itv_00517,https://itviec.com/it-jobs?job_selected=junior-react-native-developer-javascript-typescript-tcc-partners-0116,itv,Junior React Native Developer (Javascript/Typescript),Mobile Developer,Junior,Developer,Junior,title_inferred,Developer,source_field,TCC & Partners,tccpartners,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:29:16,2025-08-16,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""React Native"", ""React"", ""Native"", ""TypeScript"", ""JavaScript""]",5
itv_00518,https://itviec.com/it-jobs?job_selected=junior-php-developer-opp-mvc-mysql-postgresql-tcc-partners-5855,itv,"Junior PHP Developer (OPP, MVC, MySQL/PostgreSQL)",Software Engineer / Developer,Junior,Developer,Junior,title_inferred,Developer,source_field,TCC & Partners,tccpartners,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:29:22,2025-08-16,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""PHP"", ""Laravel"", ""PostgreSQL"", ""MySQL"", ""Mvc"", ""Oop""]",6
itv_00519,https://itviec.com/it-jobs?job_selected=senior-data-analysis-data-science-pvcombank-2706,itv,Senior Data Analysis & Data Science,Senior Data Analysis & Data Science,Senior,Data,Senior,title_inferred,Data,source_field,Pvcombank,pvcombank,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:29:37,2025-08-16,"[""Banking""]",Banking,job_domain/title/skills/company,"[""Banking""]","[""Data Science"", ""Data"", ""Analysis"", ""MySQL"", ""Oracle"", ""SQL"", ""Science""]",7
itv_00520,https://itviec.com/it-jobs?job_selected=cvcc-quan-tri-du-lieu-k-cntt-r-python-sql-plsql-pvcombank-1058,itv,"CVCC Quản trị dữ liệu - K.CNTT (R/Python, SQL/PLSQL)","CVCC Quản trị dữ liệu - K.CNTT (R/Python, SQL/PLSQL)",Unspecified,Developer,Unknown,title_inferred,Developer,title,Pvcombank,pvcombank,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:29:42,2025-08-16,"[""Banking""]",Banking,job_domain/title/skills/company,"[""Banking""]","[""Python Database Pl"", ""Sql Sql R""]",2
itv_00521,https://itviec.com/it-jobs?job_selected=pho-phong-quan-ly-danh-muc-tai-chinh-cong-nghe-pvcombank-4938,itv,Phó phòng Quản lý Danh mục & Tài chính Công nghệ,Phó phòng Quản lý Danh mục & Tài chính Công nghệ,Manager,Others,Manager,job_expertise,PM/BA,source_field,Pvcombank,pvcombank,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:29:48,2025-08-16,"[""Banking""]",Banking,job_domain/title/skills/company,"[""Banking""]","[""Project"", ""Management"", ""Scrum"", ""Agile""]",4
itv_00522,https://itviec.com/it-jobs?job_selected=chef-of-cybersecurity-networking-security-cong-ty-co-phan-chung-khoan-asean-2749,itv,Chef of CyberSecurity (Networking/ Security),Security Engineer,Unspecified,Security,Unknown,title_inferred,Security,source_field,Công Ty Cổ Phần Chứng Khoán Asean,cngtycphnchngkhonasean,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:29:55,2025-08-16,[],IT Services / Software,fallback,[],"[""Cybersecurity"", ""Api"", ""Networking"", ""Security"", ""Team"", ""Management""]",6
itv_00523,https://itviec.com/it-jobs?job_selected=tester-qa-qc-agile-cong-ty-co-phan-chung-khoan-asean-3241,itv,"Tester (QA QC, Agile)",QA Engineer / Tester,Unspecified,Tester,Unknown,title_inferred,Tester,source_field,Công Ty Cổ Phần Chứng Khoán Asean,cngtycphnchngkhonasean,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,"1,500 - 2,500 USD",1500.0,2500.0,USD,month,39585000.0,65975000.0,False,FX:USD=26390,2025-08-16 12:30:01,2025-08-16,[],IT Services / Software,fallback,[],"[""Tester"", ""Agile"", ""Qa"", ""Qc"", ""Jira""]",5
itv_00524,https://itviec.com/it-jobs?job_selected=full-stack-engineer-net-nodejs-playstudios-1139,itv,Full Stack Engineer (.NET/NodeJS),Fullstack Developer,Unspecified,Developer,Unknown,title_inferred,Developer,source_field,Playstudios,playstudios,"[""Hà Nội""]",Hà Nội,Hà Nội,Remote,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:30:06,2025-08-16,"[""IT Services / Software""]",IT Services / Software,job_domain/title/skills/company,[],"[""Node.js"", "".NET"", ""English""]",3
itv_00525,https://itviec.com/it-jobs?job_selected=ai-machine-learning-engineer-llm-fine-tuning-agent-airr-labs-3857,itv,"AI/Machine Learning Engineer (LLM, Fine-tuning, Agent)",AI/ML Engineer,Unspecified,AI/ML,Unknown,title_inferred,AI/ML,source_field,AIRR Labs,airrlabs,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Unspecified,,"1,000 - 2,500 USD",1000.0,2500.0,USD,month,26390000.0,65975000.0,False,FX:USD=26390,2025-08-16 12:30:13,2025-08-16,"[""E-commerce"", ""IT Services / Software""]",E-commerce,job_domain/title/skills/company,"[""E-commerce""]","[""Machine Learning"", ""Machine"", ""Learning"", ""TensorFlow"", ""Ai"", ""LLM"", ""PyTorch"", ""English""]",8
itv_00526,https://itviec.com/it-jobs?job_selected=full-stack-developer-golang-nodejs-cong-ty-tnhh-life-on-0425,itv,"Full-Stack Developer (Golang,JavaScript,AWS)",Fullstack Developer,Unspecified,Developer,Unknown,title_inferred,Developer,source_field,CÔNG TY TNHH LIFE ON,cngtytnhhlifeon,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:30:19,2025-08-16,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""React Native"", ""Go"", ""React"", ""Native"", ""MySQL"", ""AWS"", ""JavaScript""]",7
itv_00527,https://itviec.com/it-jobs?job_selected=principal-software-engineer-ai-fintech-trusting-social-0934,itv,Principal Software Engineer - AI Fintech,AI/ML Engineer,Senior,AI/ML,Senior,title_inferred,AI/ML,title,Trusting Social,trustingsocial,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:30:25,2025-08-16,"[""Fintech"", ""IT Services / Software""]",Fintech,job_domain/title/skills/company,"[""Fintech""]","[""Software"", ""Architecture"", ""Design"", ""Systems"", ""System"", ""Python""]",6
itv_00528,https://itviec.com/it-jobs?job_selected=data-governance-executive-viet-thai-international-0139,itv,Data Governance Executive,Data Governance Executive,Unspecified,Data,Unknown,title_inferred,Data,job_role,Viet Thai International,vietthaiinternational,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:30:30,2025-08-16,"[""Retail"", ""Manufacturing"", ""FMCG / Consumer Goods"", ""IT Services / Software""]",Retail,job_domain/title/skills/company,"[""Retail""]","[""It Governance Erp English Data Privacy"", ""Compliance Azure Governance"", ""Risk & Compliance""]",3
itv_00529,https://itviec.com/it-jobs?job_selected=senior-game-ui-designer-trin-tech-2216,itv,Senior Game UI Designer,UI/UX Designer,Senior,Others,Senior,title_inferred,Unspecified,unspecified,Trin Tech,trintech,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Unspecified,,"1,400 - 2,200 USD",1400.0,2200.0,USD,month,36946000.0,58058000.0,False,FX:USD=26390,2025-08-16 12:30:36,2025-08-16,"[""Media / Advertising""]",Media / Advertising,job_domain/title/skills/company,"[""Gaming""]","[""Ui-Ux"", ""Illustrator"", ""Figma"", ""Design"", ""Games"", ""Product""]",6
itv_00530,https://itviec.com/it-jobs?job_selected=data-engineer-da-lg-cns-viet-nam-5317,itv,Data Engineer (DA),Data Engineer/Scientist/Analyst,Unspecified,Data,Unknown,title_inferred,Data,source_field,LG CNS Việt Nam,lgcnsvitnam,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:30:43,2025-08-16,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""Etl"", ""AWS""]",2
itv_00531,https://itviec.com/it-jobs?job_selected=senior-game-backend-engineer-golang-microservices-trin-tech-5141,itv,Senior Game BackEnd Engineer (Golang/Microservices),Backend Developer,Senior,Developer,Senior,title_inferred,Developer,source_field,Trin Tech,trintech,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Unspecified,,"1,500 - 2,300 USD",1500.0,2300.0,USD,month,39585000.0,60697000.0,False,FX:USD=26390,2025-08-16 12:30:49,2025-08-16,"[""Media / Advertising""]",Media / Advertising,job_domain/title/skills/company,"[""Gaming""]","[""Go"", ""Games"", ""Redis"", ""Kafka"", ""Microservices"", ""MySQL""]",6
itv_00532,https://itviec.com/it-jobs?job_selected=python-developer-lg-cns-viet-nam-0918,itv,Python Developer,Software Engineer / Developer,Unspecified,Developer,Unknown,title_inferred,Developer,source_field,LG CNS Việt Nam,lgcnsvitnam,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:30:54,2025-08-16,"[""IT Services / Software""]",IT Services / Software,job_domain/title/skills/company,[],"[""Python"", ""AWS""]",2
itv_00533,https://itviec.com/it-jobs?job_selected=senior-outsystems-solution-expert-bosch-global-software-technologies-company-limited-3612,itv,Senior OutSystems Solution Expert,Senior OutSystems Solution Expert,Senior,Others,Senior,title_inferred,Developer,source_field,Bosch Global Software Technologies Company Limited,boschglobalsoftwaretechnologiescompanylimited,"[""Hà Nội"", ""TP. Hồ Chí Minh""]",Hà Nội,Hà Nội | TP. Hồ Chí Minh,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-16 12:31:00,2025-08-16,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""Outsystems"", ""Agile"", ""English""]",3
itv_00534,https://itviec.com/it-jobs?job_selected=senior-back-end-python-developer-fastapi-aws-outpost24-5239,itv,"Senior Back-end Python Developer (FastAPI, AWS)",Backend Developer,Senior,Developer,Senior,title_inferred,Developer,source_field,Outpost24,outpost24,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,Up to $2200,,2200.0,USD,month,,58058000.0,False,FX:USD=26390,2025-08-16 12:31:07,2025-08-16,[],IT Services / Software,fallback,[],"[""Python"", ""PostgreSQL"", ""Django"", ""Fastapi"", ""AWS"", ""JavaScript""]",6
itv_00535,https://itviec.com/it-jobs?job_selected=ios-developer-mid-level-or-senior-lavega-3403,itv,iOS Developer (Mid-Level or Senior),Mobile Developer,Senior,Developer,Senior,title_inferred,Developer,source_field,Lavega,lavega,"[""Đà Nẵng""]",Đà Nẵng,Đà Nẵng,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-15 12:31:13,2025-08-15,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""iOS"", ""Mvvm"", ""English"", ""Agile"", ""Objective"", ""Swift""]",6
itv_00536,https://itviec.com/it-jobs?job_selected=fresher-ky-su-an-ninh-thong-tin-vnpt-net-corporation-4125,itv,[Fresher] Kỹ sư An ninh Thông tin,[Fresher] Kỹ sư An ninh Thông tin,Junior,Others,Junior,title_inferred,Security,source_field,VNPT Net Corporation,vnptnetcorporation,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-15 12:31:19,2025-08-15,"[""Telecommunications""]",Telecommunications,job_domain/title/skills/company,[],"[""Security"", ""Tester"", ""Cybersecurity""]",3
